Station,TEMP,TDS,pH,TURB,WQI
IND00002,29.0,229.603294359,7.3,20.1385306715,59.4064251635
IND00002,27.0,229.603294359,7.3,20.1385306715,58.8508696079
IND00002,27.0,229.603294359,7.7,20.1385306715,58.9730918301
IND00002,24.0,229.603294359,8.6,20.1385306715,58.4147584968
IND00002,25.0,229.603294359,7.2,20.1385306715,58.2647584968
IND00002,33.0,229.603294359,7.3,20.1385306715,60.5175362746
IND00002,31.0,229.603294359,8.1,20.1385306715,60.2064251635
IND00002,29.0,229.603294359,6.9,20.1385306715,59.2842029413
IND00002,28.0,229.603294359,7.0,20.1385306715,59.036980719
IND00002,30.0,229.603294359,7.3,20.1385306715,59.6842029413
IND00002,30.0,1520.0,7.3,4.0,307.008333333
IND00002,28.0,274.0,7.31,1.8,63.6891666667
IND00002,30.0,229.603294359,6.2,19.5,59.2061961254
IND00002,30.0,229.603294359,5.58,39.9,63.5500850143
IND00002,29.0,229.603294359,7.92,20.1385306715,59.5958696079
IND00002,30.0,229.603294359,7.52,20.1385306715,59.7514251635
IND00002,31.0,229.603294359,6.87,20.1385306715,59.8305918301
IND00002,29.0,229.603294359,6.43,20.1385306715,59.1405918301
IND00002,29.0,229.603294359,7.41,20.1385306715,59.4400362746
IND00002,29.0,229.603294359,8.4,20.1385306715,59.7425362746
IND00002,27.0,229.603294359,7.7,20.1385306715,58.9730918301
IND00002,29.0,229.603294359,8.3,20.1385306715,59.711980719
IND00002,29.0,229.603294359,8.0,20.1385306715,59.6203140524
IND00002,29.0,229.603294359,7.4,20.1385306715,59.436980719
IND00002,34.0,0.0,7.8,35.0,19.6055555556
IND00002,32.0,229.603294359,7.9,20.1385306715,60.4230918301
IND00002,29.0,229.603294359,7.75,20.1385306715,59.5439251635
IND00002,24.0,229.603294359,7.86,20.1385306715,58.1886473857
IND00002,31.0,0.0,7.7,27.0,16.9638888889
IND00002,25.0,1368.0,7.7,55.0,287.519444444
IND00002,30.0,1086.0,8.1,27.0,227.975
IND00002,29.0,1474.0,7.6,28.0,303.211111111
IND00002,29.0,1369.0,7.8,15.0,279.966666667
IND00002,32.0,1389.0,7.8,15.0,284.688888889
IND00002,30.0,1450.0,7.2,12.0,295.144444444
IND00002,30.0,1460.0,6.8,3.0,294.966666667
IND00002,30.0,1874.0,5.5,10.0,376.625
IND00002,30.0,1554.0,6.6,5.0,313.627777778
IND00002,26.0,2664.0,2.4,5.0,527.066666667
IND00002,22.0,3128.0,2.0,5.0,616.055555556
IND00002,34.0,229.603294359,6.95,20.1385306715,60.6883696079
IND00002,27.0,229.603294359,7.6,20.1385306715,58.9425362746
IND00002,30.0,229.603294359,8.02,20.1385306715,59.9042029413
IND00003,31.0,0.0,7.1,3.0,11.4472222222
IND00003,30.0,0.0,7.6,5.0,11.7666666667
IND00003,26.0,0.0,7.5,18.0,13.5138888889
IND00003,31.0,0.0,7.5,10.0,13.125
IND00003,28.0,0.0,7.2,8.0,11.7555555556
IND00003,26.0,0.0,7.5,25.0,15.0694444444
IND00003,30.0,0.0,8.0,5.0,11.8888888889
IND00003,30.0,0.0,7.7,10.0,12.9083333333
IND00003,32.0,0.0,8.0,12.0,14.0
IND00003,32.0,0.0,8.6,18.0,15.5166666667
IND00003,28.0,0.0,7.5,18.0,14.0694444444
IND00003,25.0,0.0,7.5,14.0,12.3472222222
IND00003,28.0,0.0,7.5,9.0,12.0694444444
IND00003,23.0,0.0,7.6,12.0,11.3777777778
IND00003,28.0,0.0,7.3,20.0,14.4527777778
IND00003,36.0,0.0,7.6,20.0,16.7666666667
IND00003,28.0,0.0,7.9,13.0,13.0805555556
IND00003,27.0,0.0,7.4,6.0,11.0944444444
IND00003,28.0,0.0,7.6,20.0,14.5444444444
IND00003,34.0,0.0,7.7,20.0,16.2416666667
IND00003,28.0,0.0,7.2,15.0,13.3111111111
IND00003,31.0,0.0,8.0,17.0,14.8333333333
IND00003,31.0,0.0,7.7,20.0,15.4083333333
IND00003,28.0,0.0,7.9,17.0,13.9694444444
IND00003,30.0,0.0,7.8,20.0,15.1611111111
IND00003,28.0,0.0,7.6,17.0,13.8777777778
IND00003,29.0,0.0,8.2,14.0,13.6722222222
IND00003,31.0,0.0,7.8,17.0,14.7722222222
IND00003,31.0,0.0,7.8,17.0,14.7722222222
IND00003,32.0,0.0,7.5,25.0,16.7361111111
IND00003,32.0,0.0,8.1,10.0,13.5861111111
IND00003,32.0,0.0,8.4,10.0,13.6777777778
IND00003,28.0,0.0,7.8,4.0,11.05
IND00003,30.0,0.0,7.4,18.0,14.5944444444
IND00003,30.0,0.0,7.4,17.0,14.3722222222
IND00003,31.0,0.0,7.8,10.0,13.2166666667
IND00003,27.0,0.0,7.0,17.0,13.4166666667
IND00003,30.0,0.0,7.0,20.0,14.9166666667
IND00003,30.0,0.0,7.4,8.0,12.3722222222
IND00003,26.0,0.0,7.4,10.0,11.7055555556
IND00003,31.0,0.0,7.6,10.0,13.1555555556
IND00003,28.0,0.0,7.5,10.0,12.2916666667
IND00003,32.0,0.0,8.0,7.0,12.8888888889
IND00003,25.0,0.0,8.0,10.0,11.6111111111
IND00003,30.0,0.0,8.2,11.0,13.2833333333
IND00003,28.0,0.0,7.2,12.0,12.6444444444
IND00003,32.0,0.0,7.8,9.0,13.2722222222
IND00003,30.0,0.0,8.2,9.0,12.8388888889
IND00003,28.0,0.0,7.3,9.0,12.0083333333
IND00003,28.0,0.0,7.8,12.0,12.8277777778
IND00003,30.0,0.0,7.4,9.0,12.5944444444
IND00003,28.0,0.0,8.2,10.0,12.5055555556
IND00003,29.0,0.0,8.7,10.0,12.9361111111
IND00003,23.0,0.0,8.5,10.0,11.2083333333
IND00003,32.0,0.0,8.7,8.0,13.325
IND00003,28.0,0.0,8.3,10.0,12.5361111111
IND00003,29.0,0.0,7.8,8.0,12.2166666667
IND00003,29.0,0.0,8.5,8.0,12.4305555556
IND00003,30.0,0.0,7.3,10.0,12.7861111111
IND00003,32.0,0.0,7.5,10.0,13.4027777778
IND00003,26.0,0.0,7.6,8.0,11.3222222222
IND00003,23.0,0.0,7.7,10.0,10.9638888889
IND00003,30.0,0.0,7.6,8.0,12.4333333333
IND00003,28.0,0.0,7.5,10.0,12.2916666667
IND00003,29.0,0.0,7.4,12.0,12.9833333333
IND00003,28.0,0.0,8.0,12.0,12.8888888889
IND00003,33.0,0.0,7.5,10.0,13.6805555556
IND00003,30.0,0.0,7.5,12.0,13.2916666667
IND00003,32.0,0.0,8.2,14.0,14.5055555556
IND00003,27.0,0.0,7.3,10.0,11.9527777778
IND00003,29.0,0.0,7.8,10.0,12.6611111111
IND00003,28.0,0.0,8.2,10.0,12.5055555556
IND00003,24.0,0.0,7.8,7.0,10.6055555556
IND00003,20.0,0.0,8.1,12.0,10.6972222222
IND00003,26.0,0.0,8.4,5.0,10.9
IND00003,29.0,229.603294359,7.3,5.0,56.0423072365
IND00003,26.0,229.603294359,7.9,5.0,55.3923072365
IND00003,29.0,229.603294359,8.0,5.0,56.2561961254
IND00003,25.0,229.603294359,8.5,6.0,55.5200850143
IND00003,29.0,1109.0,7.6,6.0,227.35
IND00003,24.0,1075.0,8.5,6.0,219.625
IND00003,24.0,1103.0,8.7,6.0,225.130555556
IND00003,18.0,1110.0,7.8,6.0,224.55
IND00003,25.0,1056.0,7.9,6.0,216.025
IND00003,26.0,1124.0,8.0,8.0,230.0
IND00003,27.0,1061.0,8.6,8.0,218.211111111
IND00003,27.0,1102.0,8.7,10.0,226.658333333
IND00003,29.0,111.0,7.8,15.0,35.3555555556
IND00003,28.0,1226.0,8.3,15.0,252.036111111
IND00003,30.0,1097.0,8.3,15.0,227.508333333
IND00003,30.0,1056.0,7.43,0.9,216.136944444
IND00003,30.0,1064.0,6.9,1.0,217.552777778
IND00003,30.0,1008.0,7.1,1.0,206.725
IND00003,27.0,1080.0,7.92,0.1,219.942222222
IND00003,29.0,1070.0,7.3,1.0,218.563888889
IND00003,22.0,229.603294359,7.95,0.1,53.2075850143
IND00003,26.0,229.603294359,8.08,0.1,54.3584183476
IND00003,30.0,229.603294359,7.55,0.1,55.3075850143
IND00003,30.0,229.603294359,7.68,0.1,55.3473072365
IND00003,33.0,229.603294359,7.68,0.1,56.1806405698
IND00003,30.0,1260.0,7.9,0.1,255.769444444
IND00003,28.0,229.603294359,7.42,0.1,54.7123072365
IND00003,29.0,229.603294359,7.3,20.1385306715,59.4064251635
IND00003,27.0,1160.0,8.1,7.0,237.086111111
IND00003,30.0,1104.0,8.3,5.0,226.647222222
IND00003,28.0,1078.0,7.4,2.0,220.094444444
IND00003,25.0,1104.0,7.9,1.0,224.247222222
IND00003,26.0,1086.0,8.1,1.0,221.086111111
IND00003,24.0,1090.0,7.4,0.0,220.872222222
IND00003,28.0,1114.0,8.1,0.0,226.863888889
IND00003,28.0,1148.0,8.3,20.1385306715,238.011340149
IND00003,26.0,1068.0,7.4,3.0,217.816666667
IND00003,26.0,1090.0,7.9,0.0,221.580555556
IND00003,29.0,1032.0,8.2,0.0,211.227777778
IND00003,28.0,1106.0,8.3,0.0,225.369444444
IND00003,29.0,1106.0,8.0,0.0,225.555555556
IND00003,25.0,1128.0,7.9,0.0,228.691666667
IND00003,20.0,1197.0,7.5,0.0,240.597222222
IND00003,24.0,1078.0,8.4,1.0,219.066666667
IND00003,31.0,1093.0,7.8,0.0,223.522222222
IND00003,29.0,1137.0,7.7,1.0,231.713888889
IND00003,31.0,1103.0,7.6,1.0,225.627777778
IND00003,30.0,1140.0,8.3,1.0,232.758333333
IND00003,31.0,1138.0,7.6,1.0,232.433333333
IND00003,22.0,1134.0,7.5,0.0,228.902777778
IND00003,31.0,1092.0,7.9,0.0,223.358333333
IND00003,31.0,1156.0,7.1,0.0,235.558333333
IND00003,31.0,1174.0,7.2,0.0,239.088888889
IND00003,28.0,1169.0,7.9,0.0,237.497222222
IND00003,29.0,1178.0,7.7,0.0,239.463888889
IND00003,30.0,1234.0,7.2,0.0,250.477777778
IND00003,30.0,1157.0,8.1,0.0,235.780555556
IND00003,29.0,1203.0,7.4,0.0,244.233333333
IND00003,30.0,1150.0,7.9,0.0,234.358333333
IND00003,33.0,1182.0,8.6,0.0,241.627777778
IND00003,28.0,1146.0,8.3,0.0,233.147222222
IND00003,30.0,1204.0,8.4,1.0,245.233333333
IND00003,27.0,1178.0,8.0,1.0,239.222222222
IND00003,27.0,1170.0,8.2,0.0,237.505555556
IND00003,23.0,1172.0,8.5,0.0,236.875
IND00003,24.0,1195.0,7.9,1.0,241.663888889
IND00003,29.0,1159.0,7.4,1.0,235.9
IND00003,32.0,1120.0,8.6,1.0,229.516666667
IND00003,34.0,1157.0,8.1,1.0,237.113888889
IND00003,31.0,948.0,7.8,0.0,195.327777778
IND00003,29.0,1173.0,7.8,1.0,238.744444444
IND00003,29.0,1162.0,7.4,0.0,236.261111111
IND00003,30.0,1138.0,7.9,0.0,232.025
IND00003,26.0,1162.0,7.8,0.0,235.55
IND00003,29.0,1158.0,7.4,0.0,235.483333333
IND00003,31.0,1176.0,7.5,4.0,240.458333333
IND00003,25.0,1152.0,8.2,1.0,233.672222222
IND00003,27.0,1148.0,8.0,1.0,233.388888889
IND00003,27.0,1119.0,8.3,10.0,229.841666667
IND00003,34.0,1145.0,8.2,1.0,234.811111111
IND00003,30.0,1162.0,8.2,0.0,236.783333333
IND00003,30.0,1098.0,7.8,1.0,224.438888889
IND00003,30.0,1116.0,7.9,1.0,227.969444444
IND00003,30.0,1144.0,7.3,2.0,233.452777778
IND00003,26.0,1134.0,7.4,1.0,230.205555556
IND00003,23.0,1092.0,7.3,1.0,221.175
IND00003,20.0,1082.0,7.5,1.0,218.458333333
IND00003,27.0,406.0,7.9,1.0,89.0805555556
IND00003,31.0,1156.0,7.7,0.0,235.741666667
IND00003,28.0,1054.0,7.7,0.0,215.075
IND00003,35.0,822.0,8.1,2.0,172.475
IND00003,32.0,1050.0,8.0,1.0,215.722222222
IND00003,29.0,1132.0,7.8,2.0,230.994444444
IND00003,28.0,992.0,8.4,5.0,204.344444444
IND00003,28.0,1126.0,8.0,2.0,229.611111111
IND00003,25.0,1142.0,7.5,3.0,231.958333333
IND00003,27.0,1082.0,7.9,4.0,221.191666667
IND00003,24.0,1130.0,7.0,1.0,228.75
IND00003,22.0,1068.0,7.7,1.0,216.352777778
IND00003,25.0,1124.0,7.8,1.0,228.105555556
IND00003,27.0,1118.0,7.9,1.0,227.525
IND00003,31.0,1126.0,7.6,2.0,230.322222222
IND00003,32.0,994.0,7.7,1.0,204.741666667
IND00003,32.0,580.0,8.1,1.0,124.363888889
IND00003,29.0,1106.0,8.2,1.0,225.838888889
IND00003,30.0,1152.0,7.9,0.0,234.747222222
IND00003,31.0,1128.0,8.1,1.0,230.641666667
IND00003,27.0,1120.0,7.7,3.0,228.297222222
IND00003,28.0,942.0,8.0,3.0,194.055555556
IND00003,21.0,1120.0,8.0,2.0,226.5
IND00003,27.0,844.0,8.0,1.0,174.277777778
IND00003,26.0,1064.0,8.0,0.0,216.555555556
IND00003,30.0,1070.0,8.0,0.0,218.833333333
IND00003,29.0,408.0,8.0,0.0,89.8333333333
IND00003,25.0,268.0,8.0,1.0,61.7222222222
IND00003,27.0,1050.0,7.0,1.0,214.027777778
IND00003,30.0,1216.0,8.0,3.0,247.888888889
IND00003,29.0,1120.0,7.0,1.0,228.194444444
IND00003,30.0,1122.0,8.0,1.0,229.166666667
IND00003,30.0,1050.0,8.0,2.0,215.388888889
IND00003,24.0,1018.0,7.7,3.0,207.630555556
IND00003,26.0,874.0,7.8,2.0,179.994444444
IND00003,27.0,1076.0,8.3,1.0,219.480555556
IND00003,28.0,1124.0,8.4,1.0,229.122222222
IND00003,32.0,1024.0,8.3,2.0,210.980555556
IND00003,29.0,1094.0,8.2,3.0,223.95
IND00003,29.0,1096.0,7.4,2.0,223.872222222
IND00003,28.0,692.0,7.7,1.0,144.908333333
IND00003,28.0,1140.0,7.4,2.0,232.15
IND00003,29.0,1088.0,8.0,1.0,222.277777778
IND00003,27.0,1087.0,7.7,3.0,221.880555556
IND00003,29.0,1028.0,7.7,1.0,210.519444444
IND00003,23.0,1080.0,8.1,20.1385306715,223.339117927
IND00003,26.0,1110.0,7.4,1.0,225.538888889
IND00003,28.0,1084.0,7.6,1.0,221.1
IND00003,28.0,592.0,7.7,20.1385306715,129.716895705
IND00003,30.0,1084.0,7.3,20.1385306715,225.816895705
IND00003,30.0,622.0,7.6,20.1385306715,136.075229038
IND00003,29.0,688.0,8.1,20.1385306715,148.783562371
IND00003,28.0,1158.0,7.5,1.0,235.458333333
IND00003,26.0,1066.0,7.3,20.1385306715,221.205784594
IND00003,23.0,1122.0,7.2,0.0,226.755555556
IND00003,28.0,1120.0,7.0,0.0,227.694444444
IND00003,32.0,1086.0,7.0,0.0,222.194444444
IND00003,29.0,1060.0,8.0,0.0,216.611111111
IND00003,29.0,1124.0,8.0,1.0,229.277777778
IND00003,29.0,1094.0,7.4,1.0,223.261111111
IND00003,29.0,1186.0,7.3,0.0,240.897222222
IND00003,30.0,1066.0,7.4,0.0,217.872222222
IND00003,30.0,1100.0,8.0,1.0,224.888888889
IND00003,30.0,1130.0,8.0,1.0,230.722222222
IND00003,28.0,1050.0,7.05,0.2,214.143055556
IND00003,30.0,1090.0,7.33,0.5,222.628611111
IND00003,30.0,1076.0,7.6,0.4,219.966666667
IND00003,29.0,0.0,7.5,17.0,14.125
IND00003,30.0,0.0,7.3,9.0,12.5638888889
IND00003,29.0,1058.0,7.37,0.2,216.074166667
IND00003,27.0,229.603294359,7.0,20.1385306715,58.7592029413
IND00003,27.0,229.603294359,7.5,0.0,54.4367516809
IND00003,29.0,1141.0,8.3,1.0,232.675
IND00003,28.0,1140.0,8.4,1.0,232.233333333
IND00003,28.0,229.603294359,8.3,6.0,56.2923072365
IND00003,26.0,229.603294359,8.4,4.0,55.322862792
IND00003,30.0,1092.0,8.6,1.0,223.516666667
IND00003,27.0,1084.0,8.4,0.0,220.844444444
IND00003,29.0,1137.0,7.5,1.0,231.652777778
IND00003,24.0,1102.0,8.0,0.0,223.388888889
IND00003,26.0,1108.0,7.4,2.0,225.372222222
IND00003,32.0,1096.0,7.4,20.1385306715,228.736340149
IND00003,30.0,622.0,7.3,20.1385306715,135.983562371
IND00003,30.0,1150.0,8.0,1.0,234.611111111
IND00003,30.0,0.0,7.6,12.0,13.3222222222
IND00004,29.5,229.603294359,8.4,20.1385306715,59.8814251635
IND00004,31.0,229.603294359,8.5,20.1385306715,60.3286473857
IND00004,33.0,229.603294359,8.8,20.1385306715,60.9758696079
IND00004,32.0,229.603294359,8.75,20.1385306715,60.6828140524
IND00004,30.0,229.603294359,8.0,20.1385306715,59.8980918301
IND00004,26.0,0.0,8.4,17.0,13.5666666667
IND00004,27.0,0.0,8.1,19.0,14.1972222222
IND00004,29.0,0.0,8.0,215.0,58.2777777778
IND00004,31.0,0.0,8.6,30.0,17.9055555556
IND00004,33.0,0.0,8.1,13.0,14.5305555556
IND00004,26.5,0.0,8.5,16.0,13.5138888889
IND00004,18.0,0.0,8.3,16.0,11.0916666667
IND00004,27.0,0.0,7.1,15.0,13.0027777778
IND00004,27.0,0.0,7.9,11.0,12.3583333333
IND00004,24.0,0.0,7.0,19.0,13.0277777778
IND00004,25.0,0.0,7.0,16.0,12.6388888889
IND00004,32.0,0.0,7.0,19.0,15.25
IND00004,36.0,0.0,8.6,19.0,16.85
IND00004,34.0,0.0,8.6,19.0,16.2944444444
IND00004,31.0,0.0,7.6,16.0,14.4888888889
IND00004,28.0,0.0,8.3,23.0,15.425
IND00004,28.0,0.0,8.1,16.0,13.8083333333
IND00004,26.0,0.0,8.0,14.0,12.7777777778
IND00004,25.0,0.0,7.7,19.0,13.5194444444
IND00004,22.0,0.0,7.6,16.0,11.9888888889
IND00004,19.0,0.0,8.6,16.0,11.4611111111
IND00004,21.0,0.0,8.7,19.0,12.7138888889
IND00004,25.0,0.0,8.8,16.0,13.1888888889
IND00004,29.0,0.0,8.6,16.0,14.2388888889
IND00004,25.0,166.0,8.5,10.0,44.0416666667
IND00004,29.0,308.0,8.5,5.0,71.6527777778
IND00004,32.0,278.0,8.6,5.0,66.6833333333
IND00004,25.0,272.0,8.5,5.0,63.5416666667
IND00004,24.0,134.0,7.6,30.0,41.7111111111
IND00004,24.0,58.0,8.2,30.0,27.1166666667
IND00004,30.0,248.0,8.7,10.0,61.4361111111
IND00004,24.0,236.0,7.7,5.0,56.0194444444
IND00004,29.0,316.0,8.5,10.0,74.3194444444
IND00004,20.0,350.0,8.4,20.0,80.6222222222
IND00004,20.0,298.0,8.4,10.0,68.2888888889
IND00004,22.0,252.0,8.5,15.0,61.0416666667
IND00004,21.0,278.0,8.6,20.0,66.9611111111
IND00004,22.0,178.0,8.3,5.0,44.3694444444
IND00004,31.0,238.0,8.2,5.0,58.5055555556
IND00004,22.0,188.0,8.6,5.0,46.4055555556
IND00004,27.0,290.0,8.2,15.0,69.7277777778
IND00004,24.0,290.0,8.0,15.0,68.8333333333
IND00004,27.0,220.0,8.7,5.0,54.0472222222
IND00004,28.0,230.0,8.2,5.0,56.1166666667
IND00004,26.0,252.0,8.0,5.0,59.7777777778
IND00004,27.0,210.0,8.0,10.0,53.0
IND00004,29.0,240.0,8.0,10.0,59.3888888889
IND00004,25.0,282.0,8.0,10.0,66.4444444444
IND00004,29.0,282.0,8.0,5.0,66.4444444444
IND00004,27.0,240.0,8.0,5.0,57.7222222222
IND00004,24.0,246.0,8.0,5.0,58.0555555556
IND00004,28.0,264.0,9.0,5.0,62.9722222222
IND00004,29.0,270.0,8.0,5.0,64.1111111111
IND00004,24.0,262.0,9.0,5.0,61.4722222222
IND00004,27.0,190.0,8.0,5.0,48.0
IND00004,28.0,176.0,8.0,5.0,45.5555555556
IND00004,21.0,244.0,9.0,5.0,57.1388888889
IND00004,20.0,266.0,8.4,5.0,60.9555555556
IND00004,24.0,214.0,8.3,5.0,51.925
IND00004,25.0,252.0,8.3,5.0,59.5916666667
IND00004,24.0,310.0,8.0,5.0,70.5
IND00004,24.0,296.0,8.4,5.0,67.9
IND00004,25.0,290.0,8.5,5.0,67.0416666667
IND00004,24.0,332.0,8.2,5.0,74.8388888889
IND00004,27.0,302.0,8.2,5.0,69.8388888889
IND00004,32.0,278.0,8.2,10.0,67.6722222222
IND00004,25.0,250.0,7.0,350.0,135.472222222
IND00004,26.0,312.0,7.3,2.0,70.5638888889
IND00004,26.0,260.0,7.4,2.0,60.4833333333
IND00004,26.0,476.0,8.0,2.0,102.666666667
IND00004,29.0,310.0,8.8,2.0,71.4666666667
IND00004,27.0,229.603294359,8.4,20.1385306715,59.186980719
IND00004,26.0,229.603294359,7.1,20.1385306715,58.511980719
IND00004,23.0,229.603294359,7.87,20.1385306715,57.9139251635
IND00004,26.0,229.603294359,7.35,20.1385306715,58.5883696079
IND00004,27.0,229.603294359,8.02,20.1385306715,59.0708696079
IND00004,33.0,229.603294359,7.55,20.1385306715,60.5939251635
IND00004,29.0,229.603294359,7.25,20.1385306715,59.3911473857
IND00004,29.0,229.603294359,8.44,20.1385306715,59.7547584968
IND00004,28.0,229.603294359,7.59,20.1385306715,59.2172584968
IND00004,31.0,229.603294359,7.09,10.0,57.6448072365
IND00004,26.0,229.603294359,8.47,20.1385306715,58.9305918301
IND00004,26.0,229.603294359,8.79,20.1385306715,59.0283696079
IND00004,34.0,229.603294359,8.61,20.1385306715,61.1955918301
IND00004,27.0,214.0,8.36,5.0,52.7766666667
IND00004,27.0,229.603294359,8.08,20.1385306715,59.0892029413
IND00004,34.0,229.603294359,8.8,20.1385306715,61.2536473857
IND00004,28.0,229.603294359,8.2,20.1385306715,59.4036473857
IND00004,29.0,229.603294359,8.19,20.1385306715,59.6783696079
IND00004,26.0,229.603294359,8.42,2.0,54.8845294587
IND00004,22.0,229.603294359,8.8,20.1385306715,57.9203140524
IND00004,27.0,229.603294359,8.74,20.1385306715,59.2908696079
IND00004,26.0,229.603294359,8.44,20.1385306715,58.9214251635
IND00004,24.0,229.603294359,8.4,2.0,54.322862792
IND00004,23.0,229.603294359,8.3,20.1385306715,58.0453140524
IND00004,26.0,229.603294359,8.6,20.1385306715,58.9703140524
IND00004,28.0,229.603294359,8.1,20.1385306715,59.3730918301
IND00004,25.0,229.603294359,8.6,20.1385306715,58.6925362746
IND00004,26.0,229.603294359,8.4,20.1385306715,58.9092029413
IND00004,27.0,229.603294359,7.4,20.1385306715,58.8814251635
IND00004,29.0,229.603294359,8.8,20.1385306715,59.8647584968
IND00004,30.0,158.0,8.4,40.0,50.5111111111
IND00004,30.0,184.0,8.4,5.0,47.7888888889
IND00004,28.0,224.0,8.7,10.0,56.2138888889
IND00004,29.0,234.0,8.7,5.0,57.325
IND00004,20.0,298.0,7.8,10.0,68.1055555556
IND00004,25.0,172.0,8.7,5.0,44.1583333333
IND00004,26.0,260.0,8.4,5.0,61.4555555556
IND00004,29.0,232.0,8.5,10.0,57.9861111111
IND00004,32.0,230.0,8.4,5.0,57.2888888889
IND00004,31.0,210.0,8.5,5.0,53.1527777778
IND00004,31.0,186.0,9.8,5.0,48.8833333333
IND00004,26.0,238.0,8.3,5.0,57.1472222222
IND00004,28.0,168.0,8.7,5.0,44.2138888889
IND00004,28.0,226.0,8.4,5.0,55.4
IND00004,26.0,236.0,7.0,5.0,56.3611111111
IND00004,25.0,228.0,7.3,5.0,54.6194444444
IND00004,24.0,250.0,8.6,5.0,59.0166666667
IND00004,30.0,220.0,8.8,5.0,54.9111111111
IND00004,28.0,236.0,8.7,5.0,57.4361111111
IND00004,35.0,238.0,8.5,5.0,59.7083333333
IND00004,33.0,192.0,8.1,70.0,64.5305555556
IND00004,28.0,148.0,7.6,5.0,39.9888888889
IND00004,31.0,210.0,7.9,10.0,54.0805555556
IND00004,30.0,196.0,8.3,5.0,50.0916666667
IND00004,25.0,144.0,8.7,5.0,38.7138888889
IND00004,27.0,222.0,8.5,5.0,54.375
IND00004,19.0,210.0,8.3,5.0,49.7583333333
IND00004,25.0,230.0,8.4,5.0,55.3444444444
IND00004,25.0,252.0,8.2,5.0,59.5611111111
IND00004,35.0,236.0,8.5,5.0,59.3194444444
IND00004,26.0,216.0,8.0,5.0,52.7777777778
IND00004,33.0,398.0,7.8,5.0,90.05
IND00004,25.0,126.0,8.2,10.0,36.1722222222
IND00004,27.0,208.0,8.8,10.0,52.8555555556
IND00004,26.0,166.0,8.7,5.0,43.2694444444
IND00004,24.0,196.0,8.1,5.0,48.3638888889
IND00004,25.0,398.0,8.6,5.0,88.0722222222
IND00004,17.0,324.0,8.5,5.0,71.4305555556
IND00004,26.0,114.0,8.2,5.0,33.0055555556
IND00004,26.0,152.0,8.3,5.0,40.425
IND00004,28.0,0.0,8.1,60.0,23.5861111111
IND00004,31.5,0.0,8.6,16.0,14.9333333333
IND00004,28.0,0.0,8.1,23.0,15.3638888889
IND00004,28.0,0.0,8.8,16.0,14.0222222222
IND00004,20.0,0.0,8.4,16.0,11.6777777778
IND00004,20.0,0.0,8.0,14.0,11.1111111111
IND00004,23.0,0.0,8.5,16.0,12.5416666667
IND00004,28.0,0.0,8.3,16.0,13.8694444444
IND00004,24.0,0.0,8.6,16.0,12.85
IND00004,33.0,0.0,8.3,16.0,15.2583333333
IND00004,31.0,0.0,8.6,16.0,14.7944444444
IND00004,30.0,0.0,7.0,16.0,14.0277777778
IND00004,26.0,0.0,7.8,16.0,13.1611111111
IND00004,32.0,0.0,7.9,35.0,19.0805555556
IND00004,29.0,0.0,8.3,16.0,14.1472222222
IND00004,25.0,0.0,8.5,16.0,13.0972222222
IND00004,26.0,0.0,8.3,16.0,13.3138888889
IND00004,23.0,229.603294359,8.9,20.1385306715,58.2286473857
IND00004,24.0,229.603294359,8.1,20.1385306715,58.261980719
IND00004,28.0,229.603294359,8.6,20.1385306715,59.5258696079
IND00004,29.0,229.603294359,8.6,20.1385306715,59.8036473857
IND00004,32.0,229.603294359,8.6,20.1385306715,60.636980719
IND00004,30.0,229.603294359,7.85,20.1385306715,59.8522584968
IND00004,32.0,229.603294359,8.65,20.1385306715,60.6522584968
IND00004,30.0,229.603294359,8.5,20.1385306715,60.0508696079
IND00004,32.0,229.603294359,7.85,20.1385306715,60.4078140524
IND00004,22.0,229.603294359,8.75,20.1385306715,57.9050362746
IND00004,28.0,229.603294359,8.75,20.1385306715,59.5717029413
IND00004,26.0,229.603294359,8.6,20.1385306715,58.9703140524
IND00004,22.5,229.603294359,8.5,20.1385306715,57.9675362746
IND00004,29.0,229.603294359,8.6,20.1385306715,59.8036473857
IND00004,25.0,229.603294359,8.5,20.1385306715,58.661980719
IND00004,28.0,229.603294359,8.6,20.1385306715,59.5258696079
IND00004,32.0,229.603294359,8.6,20.1385306715,60.636980719
IND00004,28.0,229.603294359,8.4,20.1385306715,59.4647584968
IND00004,28.5,229.603294359,8.2,20.1385306715,59.5425362746
IND00004,29.0,229.603294359,8.4,20.1385306715,59.7425362746
IND00004,29.0,229.603294359,8.5,20.1385306715,59.7730918301
IND00004,23.0,229.603294359,8.45,20.1385306715,58.0911473857
IND00004,22.0,0.0,8.5,16.0,12.2638888889
IND00004,21.0,0.0,8.8,16.0,12.0777777778
IND00004,26.0,0.0,8.7,16.0,13.4361111111
IND00004,27.0,0.0,8.6,16.0,13.6833333333
IND00004,25.0,0.0,8.5,15.0,12.875
IND00004,30.0,0.0,8.5,15.0,14.2638888889
IND00004,24.0,0.0,8.5,15.0,12.5972222222
IND00004,25.0,0.0,8.7,15.0,12.9361111111
IND00004,29.0,0.0,8.4,20.0,15.0666666667
IND00004,22.0,0.0,8.2,15.0,11.95
IND00004,25.0,0.0,8.5,16.0,13.0972222222
IND00004,23.0,0.0,8.6,16.0,12.5722222222
